"BJ Energy","OFFPEAK",1176,1640.03,1287.87,-352.16
"BJ Energy","OFFPEAK",1176,1572.05,-129.90001,-1701.95
"BJ Energy","OFFPEAK",1176,-2442.225,-2233.98,208.245
"BJ Energy","OFFPEAK",1176,3293.56,-4272.8,-7566.36
"BJ Energy","OFFPEAK",1176,-305.2,0.0,305.2
"BJ Energy","OFFPEAK",1176,-352.92,0.0,352.92
"BJ Energy","OFFPEAK",1176,-400.68,0.0,400.68
"BJ Energy","OFFPEAK",1176,-446.148,0.0,446.148
"BJ Energy","OFFPEAK",1176,165.025,318.205,153.18001
"BJ Energy","OFFPEAK",1176,-2.67,0.0,2.67
"BJ Energy","OFFPEAK",1176,-551.376,0.0,551.376
"BJ Energy","OFFPEAK",1176,1324.082,1248.595,-75.487
"BJ Energy","OFFPEAK",1176,1837.682,515.277,-1322.405
"BJ Energy","OFFPEAK",1176,2112.42,1870.785,-241.635
"BJ Energy","OFFPEAK",1176,841.993,1081.897,239.904
"BJ Energy","OFFPEAK",1176,1337.016,-211.536,-1548.552
"BJ Energy","OFFPEAK",1176,1585.95,2159.1,573.15
"BJ Energy","OFFPEAK",1176,1920.354,2093.312,172.95801
"BJ Energy","OFFPEAK",1176,-2590.518,7073.808,9664.326
"BJ Energy","OFFPEAK",1176,2273.3,-236.20001,-2509.5
"BJ Energy","OFFPEAK",1176,-67.86,-217.44,-149.58
"BJ Energy","OFFPEAK",1176,1926.045,-6604.245,-8530.29
"BJ Energy","OFFPEAK",1176,793.8,598.761,-195.039
"BJ Energy","OFFPEAK",1176,551.467,1940.603,1389.136
"BJ Energy","OFFPEAK",1176,-150.72,-904.365,-753.645
"BJ Energy","OFFPEAK",1176,-801.315,256.47,1057.785
"BJ Energy","OFFPEAK",1176,-2756.416,816.45197,3572.868
"BJ Energy","OFFPEAK",1176,1374.645,2226.045,851.39996
"BJ Energy","OFFPEAK",1176,-416.84,341.96,758.8
"BJ Energy","OFFPEAK",1176,-89.49,-178.5,-89.009995
"BJ Energy","OFFPEAK",1176,1047.636,684.918,-362.718
"BJ Energy","OFFPEAK",1176,2623.992,1598.142,-1025.85
"BJ Energy","OFFPEAK",1176,1815.255,-562.339,-2377.594
"BJ Energy","OFFPEAK",1176,1357.725,-481.975,-1839.7
"BJ Energy","OFFPEAK",1176,208.01,-45.232002,-253.242
"BJ Energy","OFFPEAK",1176,2870.076,170.73,-2699.346
"BJ Energy","OFFPEAK",1176,299.472,-80.304,-379.776
"BJ Energy","OFFPEAK",1176,1775.376,479.004,-1296.372
"BJ Energy","OFFPEAK",1176,1544.8,-411.2,-1956.0
"BJ Energy","OFFPEAK",1176,832.04,-180.92801,-1012.968
"BJ Energy","OFFPEAK",1176,208.01,-45.232002,-253.242
"BJ Energy","OFFPEAK",1176,14595.6,-37711.8,-52307.4
"BJ Energy","OFFPEAK",1176,272.24,-27.42,-299.66
"BJ Energy","OFFPEAK",1176,1473.84,-109.68,-1583.52
"BJ Energy","OFFPEAK",1176,1088.96,-109.68,-1198.64
"BJ Energy","OFFPEAK",1176,1130.904,-441.54,-1572.444
"BJ Energy","OFFPEAK",1176,615.15,-367.95,-983.1
"BJ Energy","OFFPEAK",1176,532.995,-178.395,-711.39
"BJ Energy","OFFPEAK",1176,1225.08,-123.39,-1348.47
"BJ Energy","OFFPEAK",1176,322.008,-67.71,-389.71802
"BJ Energy","OFFPEAK",1176,2842.64,-951.44,-3794.08
"BJ Energy","OFFPEAK",1176,588.455,-184.127,-772.58203
"BJ Energy","OFFPEAK",1176,425.604,-129.972,-555.576
"BJ Energy","OFFPEAK",1176,593.235,-169.27501,-762.51
"BJ Energy","OFFPEAK",1176,470.658,-164.412,-635.07
"BJ Energy","OFFPEAK",1176,662.355,-411.03,-1073.385
"BJ Energy","OFFPEAK",1176,1576.365,-208.455,-1784.82
"BJ Energy","OFFPEAK",1176,4875.77,-314.128,-5189.898
